0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-1.7646871524283056,-1.351058389796034,-0.9808264055167775,-0.9563492176237345,-1.011002568100242,-1.0223377495619905,-0.7770102908335392,-1.0463905773744495,-1.074069370329744,-1.0994006063870916,-1.0287413402179426,-0.9898644560329851,-1.0447102402856532,-1.0234910241484765,-1.0058585599018013,-1.0364285570216183,-1.0236482330585526,-1.022779047857678,-0.9960023563486164,-0.9830421409609137,-1.0533621667813253,-1.0744492604511975,-1.1124147103532136,-1.2192254169350782,-1.404672876738712
-0.20901651652873404,-1.0876945580461896,-1.4268142468245997,-1.1113058266615203,-1.0255282682852955,-0.9448410602560162,-0.8322120367942345,-1.0353182624466395,-0.9944478695854221,-0.8822095027128887,-1.0357992432689047,-1.0186584979296212,-1.0358047974352544,-1.0389084998628717,-1.0630065039500518,-1.0541662420955462,-1.0052907605774888,-1.035908297373049,-1.0274199500947832,-0.9948434351457645,-1.070477280541312,-1.1083193276578789,-1.1435794263608747,-1.2341178944952336,-1.4216460760970628
-0.5246826124716868,-0.877653899110994,-1.273836531663187,-1.1129977912481706,-1.028616989158599,-0.9596296854856381,-0.9564741842070403,-0.8849731377933274,-1.0995714085704449,-1.0585579187123682,-1.0373905832637516,-1.1023262603208148,-1.0823649145401428,-1.1167839331718004,-1.0680614542051505,-1.0662306716255079,-1.0574350422723535,-1.0562182390196069,-0.9947330440231363,-1.0010317271710276,-1.0706453542507135,-1.1105569435707399,-1.1497082893724548,-1.2533610392369465,-1.435468400761868
-1.3827266214781275,-1.0593538505566855,-0.7292945640460597,-0.738875356727864,-1.1166239514530065,-1.5447133123917451,-1.1389202682628137,-0.9273382054785982,-0.881486373653851,-1.1250467510749007,-0.9975075122690373,-1.0908162165586273,-1.0752332966914961,-1.09352784207074,-1.102510064107167,-1.1075306940082494,-1.051941822975637,-1.0686872803814,-1.0267704202793386,-1.0341579782644765,-1.094410553839039,-1.1023457497671474,-1.1736642193330642,-1.2648474255801818,-1.440471168738777
-1.1478065587758748,-0.4691477183000753,-1.5996321407484504,-0.8625266382739545,-0.7080669317416133,-0.9019606745093838,-0.8902017376293052,-1.1407654963465237,-1.0822794673037999,-1.188944170611242,-1.104081972624835,-1.1787461905869707,-1.0991361904819033,-1.0760300477111757,-1.0784287447452172,-1.0788545866463457,-1.086647441224608,-1.063162535522759,-1.0443226620923567,-1.066936925885232,-1.0994476154244457,-1.142724529201349,-1.1885622016802873,-1.2847942322459394,-1.4664010049591187
-1.303394147054164,-1.3054543359138489,-1.1336050970593332,-0.7700390036047272,-1.3244349068139725,-1.058206683022059,-1.017865041920368,-1.1335275376183283,-1.0959018878033542,-1.116099506715949,-1.112269452898955,-1.1751156006607073,-1.1194780173824304,-1.1021263745407563,-1.157170517178818,-1.1167032178428913,-1.0999655839464093,-1.0965406821760693,-1.0587881957163328,-1.0565484524494697,-1.103369836233532,-1.150086494888848,-1.1994538269776247,-1.2902347226697808,-1.4667123359301903
-0.9558308703057266,-0.756081503001995,-1.3605407810774857,-1.3925325347696687,-0.9935891006895837,-1.191202877079796,-0.8897969751536943,-1.1313288975750582,-1.0573901078037842,-1.0324279384908805,-1.1201043563247188,-1.1215974337885437,-1.131549526951762,-1.0705725847262273,-1.0951381504589766,-1.1168761953544601,-1.072556046905036,-1.1070835186221486,-1.0970165666186862,-1.0650471112234459,-1.1327050411979416,-1.1541779222420718,-1.2199895766255002,-1.3031140740579474,-1.485398439336751
-1.3234989294531712,-1.5175679358449456,-1.2891643195917148,-0.943788729432337,-1.08686301783702,-1.3087644866351016,-0.9051187297490184,-1.1434603799131025,-1.1577948745422326,-1.1508472518548925,-1.1417585486152029,-1.1883568858963096,-1.091999092470987,-1.1557127203417095,-1.1861818156026578,-1.1528001711369344,-1.1172098531896868,-1.0983489867308591,-1.0794621840233098,-1.0764851491966625,-1.1579538300631242,-1.1758838303690446,-1.2254377142325337,-1.3160789181976704,-1.501373455784477
-1.4140725868860906,-1.626565077116409,-1.2375552282343167,-1.0076725519799958,-0.93343038206602,-0.9556918787892127,-0.9364533532659497,-0.9297451966369856,-1.1179810577184224,-1.048998792441143,-1.0774128303767672,-1.2501234916974915,-1.1870674697974735,-1.124582003106107,-1.0951271980012003,-1.1250615826583878,-1.1165427723548933,-1.1374029633253218,-1.1019953046953286,-1.1032263218103628,-1.1654645058325834,-1.1875675988317744,-1.2387482941617638,-1.3305436720167616,-1.5078946872626033
-0.37437442707224766,-1.3689390605848755,-1.3185082418250371,-0.9985080654322392,-1.0182969140813294,-1.004701353936532,-1.0243100721708,-1.042376522173917,-1.3193225520383633,-1.025103737465939,-1.0618430947645814,-1.2376611811499258,-1.1640996111663406,-1.1751885225399707,-1.181940914987847,-1.1719788814127665,-1.1441284215580885,-1.1253762546889137,-1.1348951668680254,-1.1164529226324835,-1.1672155264739754,-1.1975679015526446,-1.2564769836024736,-1.3511970393186128,-1.5272685234063936
-1.4740544900700878,-1.297898955624843,-1.545025080125093,-0.937458993656554,-1.1450087389607833,-0.8163104699466237,-1.2812137031017983,-1.1563449078502817,-1.3102872678899886,-1.1536447667980791,-1.0776763257415183,-1.1511343091391368,-1.2187337120976642,-1.1771127087082134,-1.162787293721641,-1.173492209949902,-1.121177866947121,-1.141191524254345,-1.1370154567250437,-1.1283501472757165,-1.1927645253522727,-1.2269446937816268,-1.274300191455691,-1.353637135351922,-1.5469144678854945
-0.997682128477373,-1.2512139152535686,-1.8545998824961414,-1.476094180327008,-1.1022164942381127,-1.0070444524150415,-1.1660100504193325,-1.1880330634647334,-1.2202389928278126,-1.1461328645449051,-1.1447629024951707,-1.1449160134790184,-1.2433657976972423,-1.1827355870076839,-1.1495044921586421,-1.1769715964421872,-1.169788878154789,-1.1896567615645472,-1.159384024351608,-1.1551246216098936,-1.2020207449164109,-1.2305302629491024,-1.2840267783618926,-1.3749795229510386,-1.5550580814639405
