pulse_index,pulseSigma_s,attenuation_index,attenuation,ampIf,I1,Q1,P1,I2,Q2,P2,PCorr,STD_I1,STD_Q1,STD_P1,STD_I2,STD_Q2,STD_P2,STD_PCorr
3,2.75e-08,24,12.388434742062973,0.24077326307148772,0.0005158127022430485,0.0005954560323103164,0.00118521109377464,0.0003104954337307371,0.00043077542935182736,0.001762617771976998,9.273678067616885e-05,9.455217125709889e-05,9.558599302805311e-05,4.581934621987402e-06,0.00011635651802481993,0.00011556090465070569,6.890434177463988e-06,3.972541750390352e-06
3,2.75e-08,25,12.70524587551948,0.23214947287806353,0.0003048897514511602,0.00021233746658809406,0.0011779874193711857,0.0001765346566981795,0.0001533912835071074,0.001758167169697991,8.953698784679257e-05,9.446988930721169e-05,9.512815812144724e-05,4.570443467974452e-06,0.00011558590484667823,0.00011605435318703326,6.855486731785492e-06,3.940044296123939e-06
3,2.75e-08,26,13.03405131403984,0.22352568268463938,0.00028825550953701426,-0.0002205210663942403,0.001190330293749038,0.00031162763487261534,6.730791312575299e-05,0.0017821949212436467,0.00010471397824532742,9.512572652936023e-05,9.546450020248394e-05,4.661089538157932e-06,0.00011608628157262235,0.00011712657876901401,6.947198927670263e-06,3.974786402873311e-06
3,2.75e-08,27,13.37579511253658,0.2149018924912152,-7.070981355173546e-05,-0.0004782132620411134,0.0011895570865692274,3.9163878498775025e-05,-0.0006036331519479013,0.0017736740887793246,9.547443643607661e-05,9.520608323230912e-05,9.531432864346811e-05,4.619796068930599e-06,0.00011650366688878315,0.00011613567777890369,6.919664979315971e-06,3.979660334961801e-06
3,2.75e-08,28,13.731537366031173,0.206278102297791,-4.0661515415406395e-05,-0.0010360722286227588,0.0011833712483462996,6.799183378748784e-06,-0.000914818989651154,0.001792116422511312,0.00010333390127929795,9.491696302689702e-05,9.503975042362e-05,4.6302349193498994e-06,0.00011719751415999162,0.0001166172540108574,7.011157725081832e-06,4.001026731098115e-06
3,2.75e-08,29,14.10247404284138,0.19765431210436685,-0.00019275040507383935,-0.0016085567823641367,0.0011848558374343919,-0.00012783769584638505,-0.0014782210244222397,0.0017671065821349154,9.411470206095202e-05,9.498121897597828e-05,9.497031854037625e-05,4.60049460387308e-06,0.00011630897478157353,0.00011577820102557126,6.871376405640441e-06,3.956390566226208e-06
3,2.75e-08,30,14.48996124491643,0.18903052191094266,-0.0003356335705020839,-0.0021288704721245315,0.0011782344288715583,-0.00041256070198794035,-0.0020448358439170825,0.001778654846740611,0.00010123116862312002,9.428161225264801e-05,9.497316174248568e-05,4.587197182942393e-06,0.00011642080684756101,0.00011628405323736722,6.9453854324710495e-06,3.962106392180794e-06
3,2.75e-08,31,14.895545136830066,0.18040673171751848,-0.00033612453585631617,-0.002542544244296099,0.0011737260738830912,-0.00031781395808401947,-0.002490061812954869,0.0017742596937414031,9.787807695756979e-05,9.417788388066183e-05,9.455770067937324e-05,4.548625766121371e-06,0.00011646457395457914,0.00011582298482497438,6.9161657681684235e-06,3.9662925705185176e-06
3,2.75e-08,32,15.320999211125994,0.17178294152409435,-0.0006338693883323692,-0.003370707875071396,0.0011796168381995769,-0.0005777285417786987,-0.003128357041846385,0.0017795168474773698,9.428812383897453e-05,9.462495422851426e-05,9.416743611730668e-05,4.608218166157966e-06,0.00011657078902641247,0.000115810873815269,6.989286684457258e-06,3.977449026538745e-06
3,2.75e-08,33,15.768371159756455,0.16315915133067016,-0.0007618559151275867,-0.003656436716523997,0.0011803420422673474,-0.0005044182160048185,-0.003514027602370898,0.0017752445378549694,9.287153853222161e-05,9.506679277643574e-05,9.360231682237605e-05,4.568950252859381e-06,0.00011656362631092305,0.00011537222893938507,6.961957946669034e-06,3.960664542444604e-06
3,2.75e-08,34,16.240042485361343,0.15453536113724597,-0.0007844051987524989,-0.004064492073736458,0.0011739099779598235,-0.0004013593995592309,-0.0038960924953990806,0.0017739041095648734,8.353361703807386e-05,9.415131745024647e-05,9.374356329490258e-05,4.555300495619648e-06,0.00011654628224512818,0.00011511976691942286,6.9423932853992014e-06,3.9540843240483515e-06
3,2.75e-08,35,16.738805247748466,0.1459115709438218,-0.0006906780049164685,-0.004433098019272546,0.0011608479125042777,-0.0006373743351822263,-0.004100769767167081,0.001751440093883531,7.980343209897732e-05,9.415105855585717e-05,9.242775284755943e-05,4.51560756913154e-06,0.00011597413701979317,0.00011407926257182129,6.893876393735621e-06,3.93625315742091e-06
3,2.75e-08,36,17.267962218629172,0.1372877807503976,-0.0011761566386385184,-0.0047560992870962545,0.00116402298998893,-0.0007532089930937099,-0.004626815288471777,0.00175741136079097,7.637480126718015e-05,9.358763756437014e-05,9.294080546864044e-05,4.5226923802054764e-06,0.00011583324601193738,0.00011430372199179729,6.885750447245011e-06,3.926670835539374e-06
3,2.75e-08,37,17.831459572024187,0.12866399055697347,-0.0008226932921481404,-0.0048009689598069415,0.001141611366865799,-0.0006245274594470174,-0.004756162607509087,0.0017522265191541944,7.166532244909446e-05,9.286469806493805e-05,9.184238896258399e-05,4.4430949919024315e-06,0.00011566762479105374,0.00011405589358309464,6.84150821828062e-06,3.9089064905819985e-06
3,2.75e-08,38,18.434065680270777,0.12004020036354929,-0.0010752408687116554,-0.004956268480150945,0.0011386647196015046,-0.0007690228231544151,-0.004676314367547016,0.0017522103339706544,5.323681007456201e-05,9.267955964968789e-05,9.161862463380309e-05,4.449355745166306e-06,0.00011580161681909364,0.00011395571667669053,6.844735076885337e-06,3.8892265509749975e-06
3,2.75e-08,39,19.081616685132005,0.1114164101701251,-0.0009627207714039372,-0.005143493221295165,0.0011416383179809419,-0.0008638118387883925,-0.004686740248878922,0.0017414781067693176,4.7771177386228645e-05,9.303048577582981e-05,9.137189228096544e-05,4.464821049630672e-06,0.00011523926043248706,0.0001137901924006507,6.804346825582134e-06,3.888728289654804e-06
3,2.75e-08,40,19.781361203450125,0.10279261997670092,-0.001305786275693415,-0.0051043001234516204,0.0011218996152513852,-0.0009244583405843777,-0.004718072635010731,0.0017326737795689336,4.267395819652177e-05,9.223719748499197e-05,9.049218057528099e-05,4.39932669884452e-06,0.00011468634038765023,0.0001137314074053576,6.791353857085911e-06,3.8112331436638846e-06
3,2.75e-08,41,20.542456441982964,0.09416882978327673,-0.001002138080218728,-0.005235938152668777,0.0011260915132234241,-0.0008504078977372171,-0.004695920748542748,0.0017305053668338383,4.89454959942494e-05,9.233519496574543e-05,9.068979018890995e-05,4.42302697385061e-06,0.00011457331067217821,0.00011372266349429945,6.759430579579326e-06,3.861084458305628e-06
3,2.75e-08,42,21.376703280673006,0.0855450395898526,-0.0010161038463866608,-0.004987636885882356,0.0011177441617287334,-0.0005638093091526251,-0.0046386207636064615,0.001728294125193737,3.671357537023756e-05,9.212883302211831e-05,9.040814057467101e-05,4.358899995193813e-06,0.00011470186996771589,0.00011350758750788698,6.774717336801556e-06,3.838043525013797e-06
3,2.75e-08,43,22.299673319899846,0.07692124939642841,-0.0009213547288357874,-0.004872928755225593,0.0011095321485798102,-0.0006745120176841074,-0.004453885782952143,0.0017264322128465708,2.9322194407416832e-05,9.132408216265357e-05,9.064222238764972e-05,4.350376305858924e-06,0.00011436692312688588,0.00011382366134148987,6.723816210596132e-06,3.8122779881015263e-06
3,2.75e-08,44,23.332508965458622,0.06829745920300423,-0.0008955355174535889,-0.004507396960856306,0.001104851863624083,-0.0005106485224287561,-0.004143679035034862,0.001701397324020429,1.977040893553967e-05,9.159407872209323e-05,9.026762193184128e-05,4.315852429743575e-06,0.00011380877240681851,0.0001128929283369594,6.660831175350287e-06,3.7701431071495758e-06
3,2.75e-08,45,24.504945091833235,0.059673669009580044,-0.0008950398023032144,-0.004152367659602133,0.0011059770442628726,-0.0006079770957065673,-0.003832649331567307,0.001722343172548118,1.558936086136651e-05,9.127156987730828e-05,9.094679421894318e-05,4.310202070667177e-06,0.0001143959879194412,0.0001138711428995492,6.742199139299044e-06,3.8054553450014484e-06
3,2.75e-08,46,25.86070560364074,0.05104987881615586,-0.000647057039864879,-0.003474537859066193,0.0010925826105989858,-0.000672659508691581,-0.0033986385193926897,0.0017072554947534754,1.1575604221846122e-05,9.106163322366381e-05,9.049820456677778e-05,4.259995209366767e-06,0.00011395623939462849,0.00011350526920629679,6.683362948401706e-06,3.7771890042848703e-06
3,2.75e-08,47,27.46794001698349,0.04242608862273173,-0.0005381171521264544,-0.0029896556249793577,0.0010877673560907328,-0.0004823687337486279,-0.0029001702303446336,0.0017025816635337953,6.09924610580445e-07,9.086555355492947e-05,9.056443742992645e-05,4.2637479883610516e-06,0.00011375818154384202,0.00011361553969568207,6.68986156017712e-06,3.7442741193690422e-06
3,2.75e-08,48,29.441675279781094,0.03380229842930754,-0.0004704033622107478,-0.0025394180393570934,0.001084108841698053,-0.0002629173893929691,-0.002286354657188896,0.0017045682796397686,7.985307889351137e-06,9.060411585023087e-05,9.073346556933715e-05,4.2257663795138334e-06,0.0001138584299798829,0.00011387302258543199,6.667704363913435e-06,3.734921420715999e-06
3,2.75e-08,49,32.0,0.025178508235883346,-0.0003137674849078071,-0.0018283125806021643,0.0010806832753594493,-0.00034513085272801447,-0.001690566279053614,0.00170072186204472,-1.6628546666739084e-06,9.050524615978207e-05,9.081555228772566e-05,4.222921165671174e-06,0.00011381238949001008,0.00011381671818305426,6.658011093407261e-06,3.7620521482683727e-06
4,3.0000000000000004e-08,0,7.0,0.4477442277136679,-0.0007909769671809477,-0.003685539961324525,0.0011238386602254304,-0.0010862535349813248,-0.003414183699824942,0.0016623440807783402,3.519027082413635e-05,9.215249357334626e-05,9.187391918934506e-05,4.3900058305426835e-06,0.00011261804056272204,0.00011175233383052049,6.524040119629077e-06,3.7510190040252455e-06
4,3.0000000000000004e-08,1,7.168926903566657,0.4391204375202437,-0.0006946877791647318,-0.003810077493745311,0.0011270154588373285,-0.0007018511840392796,-0.0031518289563275056,0.001658931252105392,3.8047250638535226e-05,9.21638374181783e-05,9.206053449011482e-05,4.408866684634283e-06,0.00011253645032220148,0.00011176605497238556,6.578395835529625e-06,3.7757158575603033e-06
4,3.0000000000000004e-08,2,7.341204442230946,0.4304966473268195,-0.00044999701589793086,-0.003308708598559777,0.0011200060363673763,-0.0006939065293571486,-0.0029899791443522418,0.0016548338645510764,3.038945870074687e-05,9.175593352524787e-05,9.220596096672182e-05,4.386244077249776e-06,0.00011219018304258671,0.0001119029890579581,6.451671330498155e-06,3.761231945728391e-06
4,3.0000000000000004e-08,3,7.516968228888988,0.4218728571333954,-0.0006721008870129747,-0.0030620916713719488,0.0011110874880828638,-0.0006871736596778707,-0.002588526406320484,0.001658185878802445,3.0430567261146376e-05,9.168563834564323e-05,9.164556823923508e-05,4.351057716181451e-06,0.00011220908814045699,0.00011226533262570413,6.493637595156648e-06,3.7433373364699294e-06
4,3.0000000000000004e-08,4,7.696362279941891,0.4132490669399712,-0.00047726301999211047,-0.0024601357231474868,0.0011001280625310716,-0.0005352766771710989,-0.002125575652245511,0.001655317839614153,2.8482314501222356e-05,9.146030303912443e-05,9.12528497942116e-05,4.318353549853712e-06,0.0001122258814569388,0.00011221455611222237,6.489613048594495e-06,3.7074131175141455e-06
4,3.0000000000000004e-08,5,7.879539724284474,0.404625276746547,-0.00040164269946980745,-0.001994922011418794,0.001091947329886593,-0.0006724707620910466,-0.0018215511508995407,0.0016526659903046959,1.8969943300939104e-05,9.074654677063828e-05,9.146003268825593e-05,4.274941830884763e-06,0.00011183109239643101,0.00011249834904422944,6.405527490351175e-06,3.698865448375014e-06
4,3.0000000000000004e-08,6,8.06666358867814,0.39600148655312284,-0.00011608746426688191,-0.001467064896752243,0.0010972292617400011,-0.00024842996239848186,-0.0013631419167955841,0.0016495848196863782,1.243920998265504e-05,9.086072447413842e-05,9.195078420302726e-05,4.290993237159807e-06,0.00011250071293554371,0.00011174470784740197,6.497080247787377e-06,3.7313239554902613e-06
4,3.0000000000000004e-08,7,8.257907669600968,0.38737769635969865,-9.705754270708578e-05,-0.001137369160131402,0.0010949022264375345,-0.00017426101773700676,-0.0007939898477040241,0.0016495845812170484,1.456872007823854e-05,9.099250734468471e-05,9.169861666008739e-05,4.289926602764009e-06,0.00011200242536489216,0.00011232967915129239,6.477183381939874e-06,3.707042439801069e-06
4,3.0000000000000004e-08,8,8.453457503259294,0.3787539061662745,-0.00017111151929064667,-0.0005904630582421056,0.001098968456716124,0.00017883576298504097,-0.00041994975665059225,0.0016730301187743567,1.1423107224550227e-05,9.0784056300746e-05,9.231844520221661e-05,4.31239453567294e-06,0.00011291814799622987,0.00011303395102176007,6.537669085489537e-06,3.7385841986021965e-06
4,3.0000000000000004e-08,9,8.653511447329237,0.37013011597285034,8.000282366393516e-06,-8.075899769549332e-06,0.0011062435000853473,-9.526534455439775e-05,-6.040887551381386e-05,0.0016684140629810347,1.6346584893684296e-05,9.140440738094852e-05,9.23388135841672e-05,4.341003843776477e-06,0.0001129625194924465,0.00011269070815753941,6.502559128451024e-06,3.762973689825477e-06
4,3.0000000000000004e-08,10,8.858281890236427,0.36150632577942615,0.0003538813469030459,0.00037451777189515857,0.0010984957577712892,5.3407027493313614e-05,0.00041701594594531103,0.0016948891732024194,2.1631488933617297e-05,9.101582726895861e-05,9.206009833466186e-05,4.2977677034173145e-06,0.00011375200219569327,0.00011367371890117757,6.617865968326065e-06,3.778989523851644e-06
4,3.0000000000000004e-08,11,9.067996606454969,0.35288253558600197,0.00024477114035432627,0.0010389211194875424,0.0011076539808738501,0.00019254726106354738,0.000844247377154002,0.0016835813683980156,2.007900187262346e-05,9.171040101438571e-05,9.205740146478927e-05,4.328247031816084e-06,0.00011346798942052055,0.00011315894176557811,6.616196471198809e-06,3.7590060080890207e-06
4,3.0000000000000004e-08,12,9.282900279508187,0.34425874539257784,0.0004378600711274778,0.0014714911988990714,0.0010991669711767071,0.00026099916885307224,0.0013016836977312732,0.0016856199805638957,2.8494655294675065e-05,9.129767399832425e-05,9.166244349639177e-05,4.340174827006264e-06,0.00011333355046762083,0.00011336266073016918,6.604759220234777e-06,3.745816671440939e-06
4,3.0000000000000004e-08,13,9.503256218205799,0.33563495519915365,0.0004956199199475329,0.001980651085151994,0.0011102764695450824,0.0005867845050982536,0.001632688763084171,0.0016954099655772477,2.7987003652834066e-05,9.175039036368262e-05,9.198380311299804e-05,4.37164365052249e-06,0.00011375491474567546,0.00011351547908406441,6.6746438508434475e-06,3.7999361694863075e-06
4,3.0000000000000004e-08,14,9.72934829630627,0.32701116500572946,0.0005834609427963943,0.0020815965252960165,0.0011133152661189903,0.000729025174352631,0.0020709934907025968,0.0016980100546127215,2.3277703838260448e-05,9.18087585449097e-05,9.21356276529081e-05,4.356224733882991e-06,0.00011355248321121292,0.00011377094190386608,6.680307694189097e-06,3.7953803090230856e-06
4,3.0000000000000004e-08,15,9.961483151443034,0.3183873748123053,0.0007141237625405624,0.0025435032182333913,0.0011150660690162494,0.0003580915361211979,0.002387954910158877,0.0017058076253669014,3.245006896723115e-05,9.197522779418975e-05,9.192338431043332e-05,4.365628656586118e-06,0.00011372366349038811,0.000114054807115121,6.670678234740423e-06,3.791555104406941e-06
4,3.0000000000000004e-08,16,10.199992686044716,0.3097635846188811,0.0005245048242420842,0.00270422504362816,0.0011206828692825782,0.0005875680205003977,0.002656952496275301,0.0017017130702839992,4.0666425569413734e-05,9.197897500511315e-05,9.233441842478062e-05,4.380199156612815e-06,0.0001140989581274932,0.00011329825856799691,6.67451597995153e-06,3.819540749414452e-06
4,3.0000000000000004e-08,17,10.445236921428332,0.3011397944254569,0.0006587525856109516,0.0029875476772464604,0.001130410351952306,0.0004910210342021995,0.002545098405990844,0.0017181889564461673,4.640435553488823e-05,9.222453804159419e-05,9.274599625559475e-05,4.4136530615127426e-06,0.00011453934325078796,0.00011400743900601666,6.708767285583207e-06,3.851231247032746e-06
4,3.0000000000000004e-08,18,10.6976072666582,0.2925160042320327,0.0008374106544601674,0.002796074112914009,0.001129427951280269,0.0004972961892047932,0.0027732341752842557,0.0017306620948802326,5.110305988576482e-05,9.257771272673264e-05,9.238171345624422e-05,4.4132075927173725e-06,0.00011492053648979445,0.00011437638538566468,6.8532767260279146e-06,3.8545323890080305e-06
4,3.0000000000000004e-08,19,10.957530276671385,0.2838922140386086,0.0008014199648693099,0.0028800712714796084,0.0011342543830053045,0.0008178682032612115,0.002865823185870789,0.001712151032386112,5.7589055944857844e-05,9.243712378999998e-05,9.288523872815855e-05,4.428814039930929e-06,0.00011452012798385098,0.00011347664279771733,6.72893906712956e-06,3.83284566258644e-06
4,3.0000000000000004e-08,20,11.225471990265767,0.2752684238451844,0.000735347155247589,0.0030331392835486613,0.0011399193879177182,0.0005669145603964467,0.002908067869505206,0.0017181405959642063,6.255852086799627e-05,9.287487841185217e-05,9.28478940584146e-05,4.439722524611176e-06,0.0001147026467225264,0.00011370176956317259,6.760228941976544e-06,3.848465021630638e-06
4,3.0000000000000004e-08,21,11.5019429587431,0.2666446336517603,0.0007228653511915114,0.0027153592521348582,0.0011526082169960059,0.0006270667058176208,0.0024778344719924186,0.0017406668831878949,5.949623194094028e-05,9.35578579569663e-05,9.335516383992846e-05,4.501722970404181e-06,0.00011515162648112156,0.00011490390283760185,6.8018728864251506e-06,3.8911535433407044e-06
4,3.0000000000000004e-08,22,11.787504101511022,0.2580208434583361,0.0006281850146301056,0.002606768342952522,0.0011543997734482455,0.0006877531367769965,0.0024552657255541414,0.0017522930827078974,7.837834451317945e-05,9.340653147770556e-05,9.371013618365491e-05,4.502695282030661e-06,0.00011558501513238387,0.0001152423743209949,6.851003961020432e-06,3.908840637601566e-06
4,3.0000000000000004e-08,23,12.082773557401786,0.24939705326491188,0.0005765486563070142,0.002089992305687577,0.0011585274961790227,0.00041811054380957606,0.002011831154744403,0.0017727291204087902,7.683799984661281e-05,9.358505932577965e-05,9.407009682959106e-05,4.5222285346505815e-06,0.00011633287385476429,0.00011599135419719015,6.956869516596525e-06,3.951853783021941e-06
4,3.0000000000000004e-08,24,12.388434742062973,0.24077326307148772,0.0005364007637249405,0.0014826197946419986,0.0011761749370642826,0.0007450103347384859,0.0012863486454589438,0.0017636012534270426,9.094432445695845e-05,9.415562756579345e-05,9.510603499327985e-05,4.570015036621482e-06,0.00011588461805854592,0.00011597201234155495,6.899282243431742e-06,3.952356297568195e-06
4,3.0000000000000004e-08,25,12.70524587551948,0.23214947287806353,0.0006767164802051705,0.0015436550009711874,0.0011800489917442542,0.0005243146817930613,0.001473374825714383,0.0017614238238182584,8.932996481046326e-05,9.45620475022277e-05,9.498505653223617e-05,4.598422401112533e-06,0.0001156625352111388,0.00011603491449803311,6.937331774878652e-06,3.955256851913898e-06
4,3.0000000000000004e-08,26,13.03405131403984,0.22352568268463938,0.0003145548477476917,0.0009788470406715969,0.0011759900874183465,0.0003900275897973501,0.001046273576913624,0.0017675644050299988,8.990042324767237e-05,9.453305696293153e-05,9.483102801594698e-05,4.558086384561177e-06,0.00011599246767302662,0.0001161880865903,6.935568910324906e-06,3.950370575179054e-06
4,3.0000000000000004e-08,27,13.37579511253658,0.2149018924912152,0.0002788242518404701,0.00045924916974628106,0.0011802202326107662,0.0001540442384189137,0.0003825782480835547,0.0017684948621127159,9.638495491603975e-05,9.454227573385023e-05,9.522320573311984e-05,4.594832849738574e-06,0.00011626574311966262,0.0001160466731056804,6.894494369449076e-06,3.957314794598237e-06
4,3.0000000000000004e-08,28,13.731537366031173,0.206278102297791,0.00018705620650235892,-5.5989407722118765e-05,0.0011766492016877044,0.00012169197812042936,6.513632068341532e-05,0.0017807003185105203,0.00010196311237137758,9.45120306325699e-05,9.498687359861883e-05,4.563820930792021e-06,0.00011689338744346985,0.0001162284343615283,6.930604514978474e-06,3.9849088924564544e-06
4,3.0000000000000004e-08,29,14.10247404284138,0.19765431210436685,-0.00011126227002182362,-0.0008327016273074775,0.001176099682520367,-0.000116083903239277,-0.000795259815543348,0.0017723921412466637,9.784272733603305e-05,9.458994679064405e-05,9.48113820483548e-05,4.579285909081185e-06,0.00011640200976355604,0.00011613499396684397,6.9037810166500966e-06,3.960895452414559e-06
4,3.0000000000000004e-08,30,14.48996124491643,0.18903052191094266,-7.860163065139954e-05,-0.0012953528155899754,0.001172486509623723,-0.00011140540848130918,-0.0012111957274062702,0.001773053739771854,9.620891338019096e-05,9.416124082015875e-05,9.48685963080544e-05,4.564532509313471e-06,0.00011628693391243467,0.00011623893756498732,6.919788949322635e-06,3.9577453133514354e-06
4,3.0000000000000004e-08,31,14.895545136830066,0.18040673171751848,-0.00014167811056027083,-0.0020850969989339254,0.001186467031079909,-0.00034821450054682405,-0.0021324784154907596,0.0017782572419920376,9.612575069633755e-05,9.475483552939663e-05,9.518561710737065e-05,4.626660670149941e-06,0.00011635207271424995,0.00011630594670887452,6.910760497822464e-06,3.972115376265869e-06
4,3.0000000000000004e-08,32,15.320999211125994,0.17178294152409435,-0.0005835189782834772,-0.002440123165834285,0.0011840483540927044,-0.00023889146312524825,-0.002218208349805991,0.001762463096638031,9.358030993367948e-05,9.469761678680356e-05,9.489376802431129e-05,4.5945521325684875e-06,0.0001162519051872154,0.00011534575160232087,6.876773119092347e-06,3.934123688589801e-06
4,3.0000000000000004e-08,33,15.768371159756455,0.16315915133067016,-0.000539195470074245,-0.0029859801125530975,0.001177712321475436,-0.0003357079142538129,-0.0027887090197476496,0.0017685711955844185,9.165162804690972e-05,9.433286057410084e-05,9.451270270484245e-05,4.592375277340868e-06,0.00011556145132354204,0.00011624745130258536,6.917367925868114e-06,3.957012252864281e-06
4,3.0000000000000004e-08,34,16.240042485361343,0.15453536113724597,-0.0007169613142459294,-0.0034691605369711726,0.0011689663014559253,-0.000610002699454786,-0.0030211358530357066,0.0017669672790599634,9.140173982996518e-05,9.39275314006178e-05,9.393876309724282e-05,4.560043762581511e-06,0.00011622887786034812,0.00011536778689061714,6.903275037961835e-06,3.93898363375283e-06
4,3.0000000000000004e-08,35,16.738805247748466,0.1459115709438218,-0.0007495563604230974,-0.003764355951492288,0.0011680041873644847,-0.0007205947911355448,-0.0034855431944975698,0.0017644271667778366,7.675678207992519e-05,9.420822778312167e-05,9.340067629764318e-05,4.565474012102783e-06,0.00011588267395763708,0.00011533847956919576,6.86639995316308e-06,3.955063586082774e-06
4,3.0000000000000004e-08,36,17.267962218629172,0.1372877807503976,-0.0008241685637043752,-0.004421832190282949,0.0011646612989022647,-0.00043760179469029016,-0.004291908804138052,0.0017693328226620507,8.047595657456398e-05,9.381484928824157e-05,9.307370169139152e-05,4.541938534507667e-06,0.00011611332524089267,0.00011503744635124468,6.97686461456815e-06,3.93619361675666e-06
4,3.0000000000000004e-08,37,17.831459572024187,0.12866399055697347,-0.0009622038174771566,-0.004574539030973862,0.0011480579517261355,-0.0008351106309459516,-0.004413512640709252,0.0017709390296223378,7.479676953649164e-05,9.286446034745786e-05,9.253128402180209e-05,4.491324004913242e-06,0.00011609293345699548,0.00011506078913279242,6.931503184942861e-06,3.9128896528062835e-06
4,3.0000000000000004e-08,38,18.434065680270777,0.12004020036354929,-0.001039020973823327,-0.004876333952284371,0.0011489072397472316,-0.0005882486448443523,-0.004524026115793043,0.0017536337822776187,6.760453846729201e-05,9.327304485278061e-05,9.19406058396009e-05,4.458904108309173e-06,0.00011584299139254085,0.00011411909514087335,6.912408904495911e-06,3.885313718935134e-06
4,3.0000000000000004e-08,39,19.081616685132005,0.1114164101701251,-0.0011672202340664332,-0.0049572657049729175,0.0011498124619766762,-0.0008290794367329992,-0.004666907586529327,0.0017338926158013612,5.2882045256308574e-05,9.30879578169954e-05,9.211363044481712e-05,4.505798313346744e-06,0.00011474500057063151,0.00011379742411237912,6.78240877312303e-06,3.888807168962537e-06
4,3.0000000000000004e-08,40,19.781361203450125,0.10279261997670092,-0.0011751244542696038,-0.005250991499269121,0.0011374480427254656,-0.0008525579660730085,-0.004781218412129096,0.0017248870603727283,5.1458703097796016e-05,9.266813967434943e-05,9.125889450306424e-05,4.459096926727092e-06,0.00011462719103832473,0.00011323589540830032,6.7729712541667405e-06,3.84802802907507e-06
4,3.0000000000000004e-08,41,20.542456441982964,0.09416882978327673,-0.0009648410680261617,-0.005110359763965873,0.0011292316504872058,-0.0008910984230741783,-0.004863759639999409,0.0017233773482017661,3.762329282087914e-05,9.256980466645977e-05,9.083018338971511e-05,4.420225262014431e-06,0.00011488059236136688,0.00011281843036867112,6.766590100456992e-06,3.864299990463636e-06
4,3.0000000000000004e-08,42,21.376703280673006,0.0855450395898526,-0.0009928796028246282,-0.0050995156767955786,0.001120868611792297,-0.0007990153863176007,-0.004689021098296097,0.0017119538273237657,3.887959320284954e-05,9.19744163429079e-05,9.07371478411439e-05,4.3863776661103e-06,0.00011421987882676788,0.00011284012161248022,6.726126593745666e-06,3.8145776372117933e-06
4,3.0000000000000004e-08,43,22.299673319899846,0.07692124939642841,-0.0008626855221592944,-0.0047044497488639425,0.0011148696350839371,-0.0006849235935338178,-0.0045491791174369035,0.0017263632458328886,2.8935506186468785e-05,9.205224462409109e-05,9.0499475216644e-05,4.350895107123426e-06,0.00011486650891348838,0.00011325609781623658,6.742104843854983e-06,3.8140965686783136e-06
4,3.0000000000000004e-08,44,23.332508965458622,0.06829745920300423,-0.000929951042559096,-0.004474188793399321,0.0011083042172458338,-0.00046629351503950746,-0.004015385836780696,0.0017103861551036339,1.5685919530859835e-05,9.150315933369422e-05,9.067064668168559e-05,4.345905200559436e-06,0.00011435247343311809,0.0001130246236476086,6.688966963007908e-06,3.814986155792256e-06
4,3.0000000000000004e-08,45,24.504945091833235,0.059673669009580044,-0.0007345266105157229,-0.0040618183893194,0.0011021151328063788,-0.00035912815637937734,-0.0040661243500372405,0.0017152488561089454,1.8766515569405737e-05,9.16145390143027e-05,9.036041266302431e-05,4.339197953487113e-06,0.00011428687998342754,0.0001133969134465045,6.68888512577758e-06,3.8088411722604e-06
4,3.0000000000000004e-08,46,25.86070560364074,0.05104987881615586,-0.0006932774660339297,-0.0036856030364116714,0.0010912230283584127,-0.0005895353749259527,-0.0034112788766483006,0.0017232320119082115,5.729780240242263e-06,9.070006206425507e-05,9.061396463121014e-05,4.277159244928721e-06,0.000114316149609726,0.00011421636030800729,6.718223898938955e-06,3.756957703148304e-06
4,3.0000000000000004e-08,47,27.46794001698349,0.04242608862273173,-0.000675026390528559,-0.0032454118908556958,0.001092545874227874,-0.0004651250327461325,-0.0030349052365483417,0.0016962478919946903,1.4620588600589991e-05,9.063846083223508e-05,9.104497019049335e-05,4.259174457726866e-06,0.00011387851752069792,0.00011301544774147786,6.63963622167984e-06,3.7432102287020898e-06
4,3.0000000000000004e-08,48,29.441675279781094,0.03380229842930754,-0.000559634736969065,-0.002665772310184909,0.0010957570554866714,-0.00025560377396076876,-0.0025077550758073413,0.0017093473692249377,4.979390104434658e-06,9.149666079154697e-05,9.075428825121134e-05,4.29548686991692e-06,0.00011412565083450801,0.00011385487489736075,6.686588430267128e-06,3.7983432730904994e-06
4,3.0000000000000004e-08,49,32.0,0.025178508235883346,-0.00029598685653327116,-0.002053741487461278,0.001076016455591852,-0.0002325929756076529,-0.0017494397350069789,0.0017095504148006099,4.995454487021406e-07,9.058910764378017e-05,9.026557089859846e-05,4.22074778887669e-06,0.0001141703126106646,0.00011404065054248227,6.6998470512732675e-06,3.745736560719365e-06
5,3.25e-08,0,7.0,0.4477442277136679,-0.000759284644963472,-0.004346614156520139,0.0011542251858911658,-0.0009627354060413359,-0.003554758784372897,0.0016838248014430807,6.0458049815883626e-05,9.326614796312532e-05,9.283180159995734e-05,4.523863010519445e-06,0.00011339456643555374,0.00011238232429106866,6.640947378325419e-06,3.819808606741474e-06
